0,0.0050776733940559,0,-0.021475731030399,0
0.01,0.00200971181828461,0,-0.021475731030399,0
0.02,0.00354369260617026,0,-0.021475731030399,0
0.03,0.00354369260617026,0,-0.021475731030399,0
0.04,0.00200971181828461,0,-0.021475731030399,0
0.05,0.00354369260617026,0,-0.021475731030399,0
0.06,0.00354369260617026,0,-0.021475731030399,0
0.07,0.00354369260617026,0.378655271632231,-0.021475731030399,0
0.08,0.00200971181828461,1.24092374635701,-0.021475731030399,0
0.09,0.0050776733940559,2.40850602792103,-0.021475731030399,0
0.1,0.00354369260617026,4.044003214858,-0.021475731030399,0
0.11,0.00354369260617026,6.04588445368115,-0.021475731030399,0
0.12,0.0050776733940559,7.94902349342118,-0.021475731030399,0
0.13,0.00354369260617026,10.124757833481,-0.021475731030399,0
0.14,0.0050776733940559,12.5627410835745,-0.021475731030399,0
0.15,0.00354369260617026,14.9554099831679,-0.021475731030399,0
0.16,0.00354369260617026,17.6349324538209,-0.021475731030399,0
0.17,0.0050776733940559,20.08960601782,-0.021475731030399,0
0.18,0.0050776733940559,22.8145639056924,-0.021475731030399,0
0.19,0.0050776733940559,25.8627282493427,-0.021475731030399,0
0.2,0.0050776733940559,29.8193931361243,-0.021475731030399,0
0.21,0.0050776733940559,32.462713219704,-0.021475731030399,0
0.22,0.00661165418194154,35.8072413453937,-0.021475731030399,0
0.23,0.0050776733940559,38.5120643461386,-0.021475731030399,0
0.24,0.00661165418194154,41.2453178872054,-0.021475731030399,0
0.25,0.0050776733940559,43.9166013748004,-0.0230097118182846,0
0.26,0.0050776733940559,46.8849997053545,-0.0230097118182846,0
0.27,0.00661165418194154,49.4095646735631,-0.0230097118182846,0
0.28,0.00661165418194154,52.2409010475013,-0.0230097118182846,0
0.29,0.00814563496982718,55.146064172938,-0.0230097118182846,0
0.3,0.00661165418194154,57.8979753296352,-0.0230097118182846,0
0.31,0.00661165418194154,60.9898982153733,-0.0245436926061703,0
0.32,0.00814563496982718,63.8630516196359,-0.0245436926061703,0
0.33,0.00814563496982718,67.1654032772724,-0.0245436926061703,0
0.34,0.00814563496982718,70.5019301854924,-0.0245436926061703,0
0.35,0.00967961575771282,73.2006899669859,-0.0260776733940559,0
0.36,0.00661165418194154,75.0866823405246,-0.0260776733940559,0
0.37,0.00967961575771282,77.5249888829473,-0.0276116541819415,0
0.38,0.00967961575771282,79.6633454779034,-0.0260776733940559,0
0.39,0.00967961575771282,81.6536975853922,-0.0276116541819415,0
0.4,0.00967961575771282,83.351944612799,-0.0276116541819415,0
0.41,0.0112135965455985,85.4156225044873,-0.0276116541819415,0
0.42,0.0112135965455985,87.6626896628623,-0.0291456349698272,0
